customer id,customer_name,age,gender,age_category,churn,total_spend,average_spend,purchase_count
18351,Christopher Johnson,40,Male,Middle Age,0,5808,968.0,6
18352,Michael Fowler,27,Male,Adult,0,5768,824.0,7
18353,Elizabeth Harris,50,Female,Middle Age,0,4301,716.8333333333334,6
18354,Bonnie Obrien,62,Female,Senior,0,4999,999.8,5
18355,Carly Hall,56,Female,Senior,0,2925,975.0,3
18356,Edward Reeves,68,Female,Senior,0,2691,672.75,4
18357,Paul Harris,42,Female,Middle Age,0,9460,946.0,10
18358,Ashley Johnson,18,Female,Young Adult,0,3958,659.6666666666666,6
18359,Jennifer Romero,19,Female,Young Adult,0,4625,925.0,5
18360,Joseph Sanchez,51,Male,Senior,0,2769,923.0,3
18361,Daniel Smith,59,Male,Senior,1,9478,1354.0,7
18362,Victor Jones,22,Female,Young Adult,0,1181,295.25,4
18363,Patricia Hamilton,55,Female,Senior,0,3610,902.5,4
18364,Thomas Lopez,64,Female,Senior,0,2206,441.2,5
18365,Jade King,33,Male,Adult,0,4667,777.8333333333334,6
18366,Edward Harrell,39,Female,Middle Age,0,5299,1324.75,4
18367,Christopher Lawrence,18,Male,Young Adult,1,6593,941.8571428571429,7
18368,Paul Norris,25,Female,Young Adult,0,2387,596.75,4
18369,David Rasmussen,24,Male,Young Adult,0,5621,803.0,7
18370,Robert Butler,53,Male,Senior,0,5413,902.1666666666666,6
18371,Samuel Gardner,19,Female,Young Adult,0,1952,650.6666666666666,3
18372,Jason Cisneros,23,Male,Young Adult,0,2945,981.6666666666666,3
18373,Patrick Hernandez,41,Male,Middle Age,1,686,343.0,2
18374,Joshua Horton,66,Male,Senior,0,4706,522.8888888888889,9
18375,Ryan Oconnor,35,Female,Adult,0,5133,1026.6,5
18376,Mary Davis,46,Male,Middle Age,0,7940,882.2222222222222,9
18377,Aaron Stafford,30,Male,Adult,0,3797,632.8333333333334,6
18378,Gregory Hill,65,Male,Senior,1,3164,791.0,4
18379,Michael Smith,48,Female,Middle Age,0,589,196.33333333333334,3
18380,Michelle Powell,46,Female,Middle Age,1,6675,1335.0,5
18381,Stephanie Santiago,28,Male,Adult,0,2257,451.4,5
18382,Christine Coleman,18,Female,Young Adult,0,3416,1708.0,2
18383,Ryan Ochoa,55,Female,Senior,0,3574,595.6666666666666,6
18384,John Gonzalez,46,Male,Middle Age,0,2916,583.2,5
18385,Edgar Fisher,51,Male,Senior,0,2052,1026.0,2
18386,James Baker,47,Male,Middle Age,0,7233,1446.6,5
18387,Michael Davis,43,Male,Middle Age,0,2883,411.85714285714283,7
18388,Daniel Chandler,36,Female,Middle Age,0,4863,972.6,5
18389,Nicole Hicks,33,Female,Adult,1,6075,867.8571428571429,7
18390,Brittney Ryan,26,Male,Adult,0,6299,629.9,10
18391,Morgan Romero,21,Female,Young Adult,0,4684,936.8,5
18392,Tammy Mejia,27,Male,Adult,0,6182,1236.4,5
18393,Christopher Turner,26,Female,Adult,0,4911,818.5,6
18394,Ms. Stacy Wilson,29,Female,Adult,0,4518,645.4285714285714,7
18395,Veronica Gonzalez,37,Female,Middle Age,0,5488,1372.0,4
18396,Mark Scott,57,Female,Senior,0,9765,1220.625,8
18397,Brian Walsh,49,Male,Middle Age,1,2130,2130.0,1
18398,Roy Rivers,20,Female,Young Adult,0,4956,826.0,6
18399,Theodore Taylor,28,Female,Adult,0,3205,534.1666666666666,6
18400,Misty Scott,38,Male,Middle Age,0,3262,815.5,4
18401,Christian Greene,45,Female,Middle Age,0,11687,1168.7,10
18402,Ethan Todd,59,Male,Senior,0,2503,625.75,4
18403,Erin Dillon,58,Female,Senior,0,4491,1497.0,3
18404,Jessica Miller,32,Female,Adult,0,1364,341.0,4
18405,Karen King,68,Male,Senior,0,2589,863.0,3
18406,Chad Gonzalez,47,Male,Middle Age,1,7551,1078.7142857142858,7
18407,Jeffrey Patton,68,Male,Senior,0,4197,599.5714285714286,7
18408,Mr. Marc Khan DDS,21,Female,Young Adult,0,4548,1137.0,4
18409,David Hughes,44,Female,Middle Age,0,1560,520.0,3
18410,Michael Barrett,47,Male,Middle Age,0,4121,824.2,5
18411,Jill Dalton,66,Male,Senior,0,5056,842.6666666666666,6
18412,Jeffrey Monroe,34,Female,Adult,0,2390,478.0,5
18413,Andrew Strickland,27,Male,Adult,0,5879,734.875,8
18414,Micheal Shields,35,Male,Adult,0,3303,1101.0,3
18415,Maureen Blair,35,Female,Adult,0,2599,519.8,5
18416,William Sanchez,60,Male,Senior,0,5626,1406.5,4
18417,Cynthia Bruce,43,Male,Middle Age,1,3522,704.4,5
18418,Beth Brown,31,Male,Adult,1,5548,792.5714285714286,7
18419,Andrew Mueller,64,Male,Senior,0,3564,891.0,4
18420,Angela Ford,63,Male,Senior,0,4607,767.8333333333334,6
18421,Jay Melendez,45,Female,Middle Age,0,5347,763.8571428571429,7
18422,Jamie Hernandez,63,Male,Senior,0,3712,928.0,4
18423,Brandon Harvey,28,Female,Adult,0,3507,701.4,5
18424,Rachel Vazquez,49,Male,Middle Age,0,5508,1377.0,4
18425,Maurice Molina,67,Female,Senior,1,2826,706.5,4
18426,Cameron Sims,61,Male,Senior,1,4750,950.0,5
18427,Brenda Pollard,57,Female,Senior,0,5982,1196.4,5
18428,Amanda Murillo,41,Female,Middle Age,0,4216,1054.0,4
18429,Jennifer Vincent,68,Male,Senior,0,1028,1028.0,1
18430,Christine Nichols,21,Female,Young Adult,0,4375,625.0,7
18431,Craig Foley,31,Female,Adult,0,4717,1179.25,4
18432,Mary Petersen,38,Female,Middle Age,1,6473,924.7142857142857,7
18433,Edward Stewart,65,Female,Senior,0,3936,787.2,5
18434,Susan Allen,69,Female,Senior,0,967,241.75,4
18435,Justin Sanchez,41,Male,Middle Age,0,3285,821.25,4
18436,Ryan Powell,31,Male,Adult,0,4651,930.2,5
18437,Connie Sullivan,20,Male,Young Adult,0,2295,573.75,4
18438,Joseph Johnson,64,Male,Senior,0,6094,1218.8,5
18439,Thomas Gibbs,40,Male,Middle Age,0,2900,725.0,4
18440,Ian Bautista,68,Male,Senior,1,3209,802.25,4
18441,Ashley Ellis,70,Female,Senior,0,6484,1080.6666666666667,6
18442,Ellen Jones,61,Female,Senior,0,3326,415.75,8
18443,Dorothy Trevino,29,Male,Adult,0,3520,880.0,4
18444,Laurie Shelton,29,Male,Adult,0,10684,971.2727272727273,11
18445,Douglas Butler,25,Female,Young Adult,0,2111,527.75,4
18446,Miranda Austin,67,Female,Senior,0,4396,1099.0,4
18447,Mary Kim,52,Female,Senior,0,1927,481.75,4
18448,William Johnson,51,Male,Senior,0,3798,542.5714285714286,7
18449,Anthony Hart,52,Female,Senior,1,3486,697.2,5
18450,Diane Austin,18,Male,Young Adult,0,7958,994.75,8
18451,Mrs. Stacey Oconnor,58,Male,Senior,0,10570,1321.25,8
18452,Katie Allen,66,Male,Senior,0,3435,572.5,6
18453,Savannah Ortiz,52,Male,Senior,1,3044,761.0,4
18454,Sergio Wilson,39,Male,Middle Age,1,4931,821.8333333333334,6
18455,Mary Johnson,41,Male,Middle Age,0,3940,656.6666666666666,6
18456,Dustin Porter,70,Male,Senior,1,2725,908.3333333333334,3
18457,Andrea Hicks,55,Female,Senior,0,1995,1995.0,1
18458,Darin Clark,34,Female,Adult,0,750,375.0,2
18459,Penny Johnson,61,Female,Senior,1,4625,770.8333333333334,6
18460,Amanda Diaz,40,Male,Middle Age,1,5413,902.1666666666666,6
18461,Teresa Hull,42,Male,Middle Age,0,2010,670.0,3
18462,Philip Rogers,24,Female,Young Adult,0,4475,1118.75,4
18463,Trevor Mitchell,55,Female,Senior,0,1047,349.0,3
18464,Tyler Cobb,44,Female,Middle Age,0,1519,759.5,2
18465,Andrew Koch,38,Male,Middle Age,0,3618,723.6,5
18466,Bobby Velez,52,Female,Senior,0,2990,598.0,5
18467,Zachary Pena,50,Male,Middle Age,0,5541,692.625,8
18468,Sharon Brown,68,Male,Senior,0,4111,1027.75,4
18469,Elizabeth Kemp,40,Male,Middle Age,1,8227,685.5833333333334,12
18470,Randy Mckinney,64,Female,Senior,0,2639,659.75,4
18471,Caroline Bailey,36,Female,Middle Age,0,4926,821.0,6
18472,Jacqueline Young,69,Female,Senior,1,1713,571.0,3
18473,Emily Rodriguez,63,Female,Senior,0,4660,1165.0,4
18474,Julie Gray,36,Male,Middle Age,0,1230,615.0,2
18475,Angela Watson,46,Male,Middle Age,1,3831,766.2,5
18476,Paul Martinez,40,Female,Middle Age,1,7242,1034.5714285714287,7
18477,Jonathan Roman,68,Female,Senior,0,3398,679.6,5
18478,Amanda Williams,61,Male,Senior,0,3836,767.2,5
18479,Christopher Taylor DVM,19,Female,Young Adult,0,2096,524.0,4
18480,Samantha Bentley,20,Male,Young Adult,0,7889,986.125,8
18481,Patrick Moreno,67,Male,Senior,0,5174,1034.8,5
18483,Megan Davis,64,Male,Senior,0,1482,741.0,2
18484,Jessica Allen,23,Male,Young Adult,0,3995,665.8333333333334,6
18485,Wesley Lopez,58,Female,Senior,0,2915,583.0,5
18486,Scott Mccormick,37,Female,Middle Age,0,4624,462.4,10
18487,Frank Lara,31,Female,Adult,0,442,110.5,4
18488,Christopher Lowe,46,Male,Middle Age,0,3827,956.75,4
18489,Maria Ray,38,Male,Middle Age,0,456,152.0,3
18490,Daniel Cruz,55,Male,Senior,0,3662,523.1428571428571,7
18491,Adam Moody,61,Male,Senior,0,2838,946.0,3
18492,Kristy Davis,37,Female,Middle Age,0,4115,685.8333333333334,6
18493,Nathan Saunders,69,Male,Senior,0,2782,695.5,4
18494,Emily Velasquez,52,Male,Senior,0,849,212.25,4
18495,Tony Ferguson,37,Male,Middle Age,0,4533,1133.25,4
18496,Martha Bauer,60,Female,Senior,0,1439,479.6666666666667,3
18497,John Carson,50,Male,Middle Age,0,2362,472.4,5
18498,Scott Cooper,19,Male,Young Adult,0,2560,1280.0,2
18499,Miguel Richard DDS,52,Male,Senior,0,1620,810.0,2
18500,James Wright,46,Male,Middle Age,0,4050,810.0,5
18501,Kenneth Fuentes,54,Male,Senior,0,3805,543.5714285714286,7
18502,Kathleen King,67,Female,Senior,0,3171,634.2,5
18503,Bruce Dyer,42,Male,Middle Age,0,3220,402.5,8
18504,Lauren Miller,40,Male,Middle Age,0,5470,911.6666666666666,6
18505,Matthew Edwards,20,Female,Young Adult,0,6246,624.6,10
18506,Kristina Hudson,58,Female,Senior,1,3295,659.0,5
18507,Michael Joyce,36,Female,Middle Age,0,1994,997.0,2
18508,Alex Johnson III,34,Female,Adult,1,1028,342.6666666666667,3
18509,Mario Gaines,25,Female,Young Adult,1,5196,1299.0,4
18510,Timothy Simon,56,Female,Senior,0,5466,911.0,6
18511,John Smith,54,Male,Senior,0,3492,698.4,5
18512,Kimberly Mitchell,69,Female,Senior,0,5490,686.25,8
18513,Katie Petty,51,Male,Senior,0,5908,1181.6,5
18514,Jeffrey Thomas,50,Female,Middle Age,0,3416,569.3333333333334,6
18515,Danielle Evans,59,Male,Senior,0,3258,465.42857142857144,7
18516,Keith Malone,27,Male,Adult,0,7711,856.7777777777778,9
18517,Carol Morris,26,Male,Adult,0,5684,812.0,7
18518,Tony Bruce,67,Female,Senior,0,3728,745.6,5
18519,Kimberly Peterson,32,Male,Adult,0,897,448.5,2
18520,Gerald Jenkins,50,Female,Middle Age,0,1088,1088.0,1
18521,Emma Jefferson,45,Male,Middle Age,1,8313,923.6666666666666,9
18522,Kyle Hall,45,Female,Middle Age,0,1642,547.3333333333334,3
18523,Daniel Harper,50,Male,Middle Age,0,6137,1022.8333333333334,6
18524,Cathy Stanton,56,Male,Senior,0,6555,1092.5,6
18525,Lisa Shaw,20,Male,Young Adult,0,943,471.5,2
18526,Beth Jones,38,Male,Middle Age,0,2811,562.2,5
18527,Vanessa Johnson,51,Female,Senior,0,7469,1067.0,7
18528,Andrew Lopez,47,Male,Middle Age,1,2861,953.6666666666666,3
18529,John Burns,31,Female,Adult,1,8657,961.8888888888889,9
18530,William Thornton,48,Female,Middle Age,0,1236,309.0,4
18531,Lee Hernandez,23,Female,Young Adult,1,8284,753.0909090909091,11
18532,Mrs. Theresa Mclaughlin,38,Female,Middle Age,0,1642,547.3333333333334,3
18533,Stacey Hines,20,Male,Young Adult,0,2863,572.6,5
18534,Beverly Watson,27,Male,Adult,0,2139,534.75,4
18535,Carol Bryant,63,Male,Senior,0,5432,905.3333333333334,6
18536,Gina Guzman,56,Female,Senior,0,2801,400.14285714285717,7
18537,Michael Cortez,42,Female,Middle Age,1,3722,620.3333333333334,6
18538,Bruce Mayer,24,Male,Young Adult,0,4925,1231.25,4
18539,Michelle Hunt,28,Female,Adult,1,2420,1210.0,2
18540,Michael Wall,70,Male,Senior,0,8030,892.2222222222222,9
18541,Joe Macdonald,62,Female,Senior,1,1186,237.2,5
18542,Kristen Singleton,60,Female,Senior,1,7576,947.0,8
18543,Cynthia Wheeler,41,Male,Middle Age,0,4200,700.0,6
18544,Sara Wilson,40,Male,Middle Age,0,2837,567.4,5
18545,Ashley Graves,32,Male,Adult,0,3120,780.0,4
18546,Mary Little,58,Female,Senior,0,5049,1009.8,5
18547,Melvin Jones,20,Male,Young Adult,0,4211,701.8333333333334,6
18548,Laura Hernandez,21,Male,Young Adult,1,1591,318.2,5
18549,Terri Ross,30,Male,Adult,0,3692,527.4285714285714,7
18550,Timothy Moss,39,Female,Middle Age,0,2597,519.4,5
18551,Michael Wall,39,Female,Middle Age,1,5731,955.1666666666666,6
18552,Peggy Sanchez,48,Male,Middle Age,0,9978,1108.6666666666667,9
18553,Gina Hayes,24,Female,Young Adult,0,6741,963.0,7
18554,Victoria Cox,69,Female,Senior,0,1820,606.6666666666666,3
18555,John Miller,44,Male,Middle Age,0,2435,608.75,4
18556,Jerome Orozco,32,Male,Adult,0,8437,937.4444444444445,9
18557,Kristen Miller,32,Male,Adult,0,4029,671.5,6
18558,Daniel Wood,69,Female,Senior,0,2488,1244.0,2
18559,Linda Kirby,59,Male,Senior,0,4313,718.8333333333334,6
18560,Jamie Hobbs,45,Male,Middle Age,1,7155,1192.5,6
18561,Kathryn Collins,64,Male,Senior,0,6878,1375.6,5
18562,Melissa Johnson,33,Female,Adult,0,3338,667.6,5
18563,Crystal Barnes,38,Female,Middle Age,0,1950,325.0,6
18564,Jade Gonzalez,24,Female,Young Adult,0,3206,801.5,4
18565,Jason Ward,59,Male,Senior,0,4010,1002.5,4
18566,Brooke Bailey,32,Female,Adult,1,4381,625.8571428571429,7
18567,Angela George,48,Female,Middle Age,1,5471,1094.2,5
18568,Eugene Pitts,42,Female,Middle Age,0,623,311.5,2
18569,Michelle Taylor,62,Female,Senior,0,4326,865.2,5
18570,Diane Phillips,20,Female,Young Adult,0,3187,531.1666666666666,6
18571,Mary Jones,54,Male,Senior,0,3290,822.5,4
18572,Jennifer Reed,57,Male,Senior,0,2740,685.0,4
18573,Felicia Reed,33,Male,Adult,0,5850,1170.0,5
18574,Johnny Garcia,21,Male,Young Adult,0,6194,774.25,8
18575,Veronica Wood,53,Male,Senior,0,1477,369.25,4
18576,Tamara Davis,30,Male,Adult,0,2582,645.5,4
18577,Barbara Conner,65,Male,Senior,0,1676,419.0,4
18578,Mary Murphy,56,Female,Senior,0,2958,986.0,3
18579,Mark Daniels,35,Female,Adult,0,2985,995.0,3
18580,David Chung,59,Male,Senior,1,935,311.6666666666667,3
18581,Joshua Chavez,38,Female,Middle Age,0,6741,963.0,7
18582,David Ramirez,62,Female,Senior,1,8802,1257.4285714285713,7
18583,Brian Edwards,53,Female,Senior,0,2717,679.25,4
18584,Timothy Powell,42,Male,Middle Age,0,2833,566.6,5
18585,Jesse Park,36,Male,Middle Age,0,7938,882.0,9
18586,Samuel Murray,43,Female,Middle Age,0,1716,572.0,3
18587,Nicholas Sherman,46,Female,Middle Age,1,5739,956.5,6
18588,Samantha Miller,51,Male,Senior,0,10927,910.5833333333334,12
18589,Deanna Mccoy,54,Female,Senior,0,856,428.0,2
18590,Lisa Tyler,64,Female,Senior,1,4840,806.6666666666666,6
18591,Stephanie Walters,45,Female,Middle Age,0,9169,1309.857142857143,7
18592,Amanda Fox,39,Male,Middle Age,0,6215,1243.0,5
18593,Ms. Donna Kim,59,Female,Senior,1,5581,620.1111111111111,9
18594,James Day,64,Female,Senior,0,2276,758.6666666666666,3
18595,Brenda Brewer MD,58,Female,Senior,0,1277,638.5,2
18596,Evan Barber,30,Female,Adult,0,2947,736.75,4
18597,Mr. Gary Hamilton,21,Female,Young Adult,0,5084,726.2857142857143,7
18598,Kayla Zamora,55,Male,Senior,0,2933,977.6666666666666,3
18599,Diane Rosales,65,Female,Senior,0,642,321.0,2
18600,Jodi Burns,21,Male,Young Adult,0,2525,505.0,5
18601,Shawn Valentine DDS,40,Male,Middle Age,0,4343,1085.75,4
18602,Sarah Walters,25,Male,Young Adult,0,4859,971.8,5
18603,Elizabeth Booker,55,Male,Senior,0,8049,1149.857142857143,7
18604,Heather Hendricks,20,Female,Young Adult,0,4338,1084.5,4
18605,Sarah Estes,49,Male,Middle Age,0,3543,885.75,4
18606,Edward Taylor,30,Male,Adult,0,3453,575.5,6
18607,Michael Foster,25,Male,Young Adult,0,3917,783.4,5
18608,Anna Foster,25,Female,Young Adult,0,8163,742.0909090909091,11
18609,Jonathan Stafford,42,Male,Middle Age,0,3123,1041.0,3
18610,Neil Lee,34,Male,Adult,0,2823,705.75,4
18611,Benjamin Walters,45,Male,Middle Age,0,2430,607.5,4
18612,Madison Hamilton,61,Female,Senior,0,3058,764.5,4
18613,Matthew Thomas,47,Female,Middle Age,0,2668,1334.0,2
18614,Candice Williams,20,Female,Young Adult,0,557,185.66666666666666,3
18615,Ashley Coleman,47,Female,Middle Age,0,3722,744.4,5
18616,Danielle Oconnor,46,Female,Middle Age,1,1511,503.6666666666667,3
18617,Amanda Hunt,51,Male,Senior,0,4421,884.2,5
18618,David Mercado,21,Male,Young Adult,0,2893,723.25,4
18619,Samantha Lopez,26,Male,Adult,0,3354,838.5,4
18620,Brandy Miller,68,Male,Senior,0,4005,801.0,5
18621,Brian Wu,55,Female,Senior,0,1688,844.0,2
18622,Kara Cooper,69,Female,Senior,0,4474,745.6666666666666,6
18623,James Davis,26,Female,Adult,0,3377,562.8333333333334,6
18624,Brittany Kelley,48,Female,Middle Age,0,6168,1028.0,6
18626,Robert Murphy,34,Male,Adult,0,4873,609.125,8
18627,Rodney Erickson,32,Male,Adult,1,5935,741.875,8
18628,Laura Cook,64,Female,Senior,0,6333,791.625,8
18629,Benjamin Lopez,70,Male,Senior,1,3891,555.8571428571429,7
18630,Shelby White,57,Male,Senior,0,2905,726.25,4
18631,Brian Lopez,57,Male,Senior,1,8248,1031.0,8
18632,Michael Smith,57,Male,Senior,0,1596,1596.0,1
18633,Jaclyn Flores,64,Male,Senior,0,1148,287.0,4
18634,Matthew Hayes,32,Female,Adult,1,4827,1206.75,4
18635,Mrs. Nicole Soto,64,Male,Senior,1,1699,283.1666666666667,6
18636,James Gomez,45,Female,Middle Age,1,408,408.0,1
18637,Jane Kirby,29,Male,Adult,0,8987,998.5555555555555,9
18638,Cody Robinson,22,Female,Young Adult,1,7491,1070.142857142857,7
18639,Andrew Lopez,29,Female,Adult,0,4721,786.8333333333334,6
18640,Kevin Weber,39,Female,Middle Age,0,6327,1054.5,6
18641,William Kemp,32,Male,Adult,0,6755,965.0,7
18642,Kimberly Collins,69,Female,Senior,1,4216,1054.0,4
18643,Antonio Hansen,20,Female,Young Adult,0,1404,702.0,2
18644,Matthew Williams,35,Female,Adult,0,6434,1072.3333333333333,6
18645,Dawn Snyder,38,Female,Middle Age,0,3253,813.25,4
18646,Elizabeth Evans,33,Female,Adult,0,5214,744.8571428571429,7
18647,Kara Miller,63,Female,Senior,0,3527,881.75,4
18648,Sierra Taylor,32,Female,Adult,1,5090,1272.5,4
18649,Chad Freeman,65,Female,Senior,0,2412,804.0,3
18650,Jessica Tucker,65,Male,Senior,0,3817,1272.3333333333333,3
18651,Kimberly Brown,43,Female,Middle Age,0,3369,1123.0,3
18652,Charles Hines,37,Female,Middle Age,0,1547,515.6666666666666,3
18653,Jerome Allen,45,Female,Middle Age,0,1899,379.8,5
18654,Emily Harris,48,Male,Middle Age,0,1684,842.0,2
18655,Alyssa Ortiz,31,Female,Adult,0,2894,723.5,4
18656,Casey Thomas,22,Male,Young Adult,0,7080,1180.0,6
18657,Kelly Ward,33,Female,Adult,0,3901,557.2857142857143,7
18658,Eric Wilson,68,Male,Senior,0,1847,263.85714285714283,7
18659,Joseph Wood,42,Male,Middle Age,1,4999,1249.75,4
18660,Brandon Henderson DDS,29,Male,Adult,0,2097,524.25,4
18661,Sherry Marshall,61,Female,Senior,0,3135,522.5,6
18662,Melody Lawrence,56,Female,Senior,0,2734,546.8,5
18663,Janet Doyle,42,Female,Middle Age,0,2184,364.0,6
18664,Erica Shannon,20,Male,Young Adult,1,1119,373.0,3
18665,David Vasquez,44,Female,Middle Age,0,6814,973.4285714285714,7
18666,John Richardson,41,Female,Middle Age,0,678,339.0,2
18667,Eugene Howell,56,Female,Senior,0,5175,862.5,6
18668,Kimberly Velazquez,58,Female,Senior,0,1633,544.3333333333334,3
18669,Desiree Garcia,53,Female,Senior,0,3250,650.0,5
18670,Heather Anderson,53,Male,Senior,0,4667,666.7142857142857,7
18671,Scott Wolf,47,Female,Middle Age,1,1578,789.0,2
18672,Dr. Krista Vega,39,Female,Middle Age,0,3734,622.3333333333334,6
18673,Jennifer Reed,19,Male,Young Adult,0,5451,605.6666666666666,9
18674,Michael Stone,59,Female,Senior,0,2364,788.0,3
18675,Randall Wright,60,Male,Senior,0,1808,602.6666666666666,3
18676,Brittany Smith,64,Female,Senior,0,1606,267.6666666666667,6
18677,Joshua King,68,Female,Senior,0,1570,392.5,4
18678,Chad Mccarty,53,Female,Senior,0,5114,730.5714285714286,7
18679,Ashley Beasley,26,Male,Adult,0,1301,260.2,5
18680,Pamela Arias,44,Female,Middle Age,0,1694,423.5,4
18681,Elizabeth Fritz,37,Male,Middle Age,0,1500,375.0,4
18682,Christopher Johnson,19,Male,Young Adult,1,7010,778.8888888888889,9
18683,Sara Murphy,57,Male,Senior,0,3566,713.2,5
18684,Katelyn Wang,60,Female,Senior,0,3272,818.0,4
18685,Ashley Bauer MD,21,Male,Young Adult,0,7059,882.375,8
18686,Dave Hernandez,35,Female,Adult,0,3658,731.6,5
18687,Lisa Reyes,31,Male,Adult,1,2575,643.75,4
18688,Cynthia Christian,44,Male,Middle Age,0,3354,670.8,5
18689,Mary Gregory,33,Female,Adult,0,4025,805.0,5
18690,Michael Kaiser,44,Female,Middle Age,1,2995,748.75,4
18691,Bobby Brown,50,Female,Middle Age,0,2776,694.0,4
18692,Crystal Garcia,55,Male,Senior,0,914,304.6666666666667,3
18693,Wayne Wheeler,47,Female,Middle Age,0,3781,1260.3333333333333,3
18694,John Faulkner,59,Female,Senior,1,5974,995.6666666666666,6
18695,Jackson Hensley,30,Female,Adult,0,1016,254.0,4
18696,Robert Stephens,53,Male,Senior,0,4480,896.0,5
18697,Elizabeth Ellis,29,Female,Adult,0,2233,558.25,4
18698,Loretta Cruz,63,Male,Senior,0,394,394.0,1
18699,Julie Higgins,43,Male,Middle Age,0,2372,790.6666666666666,3
18700,Joseph Freeman,33,Male,Adult,0,3640,455.0,8
18701,Michele Rasmussen,44,Male,Middle Age,1,3233,461.85714285714283,7
18702,Erin Miller,23,Male,Young Adult,0,1140,1140.0,1
18703,Robert Chan,30,Male,Adult,0,1854,370.8,5
18704,Isaac Sutton,39,Female,Middle Age,0,2907,363.375,8
18705,David Myers,60,Female,Senior,0,5151,858.5,6
18706,William Johns,35,Male,Adult,0,4991,713.0,7
18707,Steven Ward,41,Female,Middle Age,0,3557,592.8333333333334,6
18708,Christina Davidson,42,Male,Middle Age,0,3203,1067.6666666666667,3
18709,David Taylor,47,Female,Middle Age,0,1418,709.0,2
18710,Natalie Williams,53,Male,Senior,0,543,135.75,4
18711,Hunter Gonzales,40,Male,Middle Age,0,2448,489.6,5
18712,Gary Hernandez,24,Male,Young Adult,0,3018,431.14285714285717,7
18713,Robert Cox,58,Female,Senior,0,933,933.0,1
